datetime,temp_location3,temp_location6,temp_location2,temp_location4,temp_location5,temp_location1,solar_location3,solar_location6,solar_location2,solar_location4,solar_location5,solar_location1,month,day,weekday,hour,minute,demand_MW
2018-04-28 07:30:00,6.945,8.885,7.51,5.94,8.885,7.63,332.065,343.25,370.125,152.0,381.25,391.0,4,28,4,7,30,3.32
2018-04-28 08:00:00,7.33,8.94,7.86,6.15,8.98,8.02,407.88,409.0,470.75,195.12,453.25,486.88,4,28,5,8,0,3.47
2018-04-28 08:30:00,7.85,9.14,8.425,6.5600000000000005,9.22,8.575,502.065,483.375,534.0,265.5,521.25,551.94,4,28,6,8,30,3.55
2018-04-28 09:00:00,8.37,9.34,8.99,6.97,9.46,9.13,596.25,557.75,597.25,335.88,589.25,617.0,4,28,7,9,0,3.47
2018-04-28 09:30:00,8.844999999999999,9.485,9.375,7.465,9.615,9.49,633.875,622.0,639.75,370.13,649.875,668.25,4,28,1,9,30,3.47
2018-04-28 10:00:00,9.32,9.63,9.76,7.96,9.77,9.85,671.5,686.25,682.25,404.38,710.5,719.5,4,28,2,10,0,3.38
2018-04-28 10:30:00,9.615,9.775,10.04,8.36,9.925,10.16,705.375,730.875,652.25,455.25,748.625,743.375,4,28,3,10,30,3.38
2018-04-28 11:00:00,9.91,9.92,10.32,8.76,10.08,10.47,739.25,775.5,622.25,506.12,786.75,767.25,4,28,4,11,0,3.36
2018-04-28 11:30:00,10.205,10.025,10.395,9.149999999999999,10.23,10.725000000000001,748.125,775.375,675.0,541.31,790.0,760.25,4,28,5,11,30,3.33
2018-04-28 12:00:00,10.5,10.13,10.47,9.54,10.38,10.98,757.0,775.25,727.75,576.5,793.25,753.25,4,28,6,12,0,3.26
2018-04-28 12:30:00,10.71,10.225000000000001,10.715,9.835,10.485,11.095,729.5,744.75,704.625,584.75,754.75,722.25,4,28,7,12,30,3.09
2018-04-28 13:00:00,10.92,10.32,10.96,10.13,10.59,11.21,702.0,714.25,681.5,593.0,716.25,691.25,4,28,1,13,0,2.72
2018-04-28 13:30:00,11.004999999999999,10.425,11.065000000000001,10.32,10.66,11.255,669.25,649.75,634.125,579.625,694.375,670.75,4,28,2,13,30,2.62
2018-04-28 14:00:00,11.09,10.53,11.17,10.51,10.73,11.3,636.5,585.25,586.75,566.25,672.5,650.25,4,28,3,14,0,2.67
2018-04-28 14:30:00,11.125,10.57,11.205,10.585,10.815000000000001,11.355,579.625,548.315,537.315,488.375,592.75,576.25,4,28,4,14,30,2.91
2018-04-28 15:00:00,11.16,10.61,11.24,10.66,10.9,11.41,522.75,511.38,487.88,410.5,513.0,502.25,4,28,5,15,0,2.95
2018-04-28 15:30:00,11.09,10.645,11.2,10.525,10.95,11.35,455.0,423.815,399.565,347.375,438.81,438.0,4,28,6,15,30,3.25
2018-04-28 16:00:00,11.02,10.68,11.16,10.39,11.0,11.29,387.25,336.25,311.25,284.25,364.62,373.75,4,28,7,16,0,3.52
2018-04-28 16:30:00,10.875,10.66,11.01,10.21,11.02,11.2,310.095,275.0,250.5,209.095,294.31,305.28,4,28,1,16,30,3.71
2018-04-28 17:00:00,10.73,10.64,10.86,10.03,11.04,11.11,232.94,213.75,189.75,133.94,224.0,236.81,4,28,2,17,0,3.88
2018-04-28 17:30:00,10.405000000000001,10.585,10.61,9.675,11.0,10.875,159.235,148.95499999999998,134.42000000000002,95.65,152.53,161.375,4,28,3,17,30,3.78
2018-04-28 18:00:00,10.08,10.53,10.36,9.32,10.96,10.64,85.53,84.16,79.09,57.36,81.06,85.94,4,28,4,18,0,3.68
2018-04-28 18:30:00,9.395,10.379999999999999,9.805,8.67,10.885000000000002,10.08,45.725,44.62,41.995000000000005,30.45,43.335,46.23,4,28,5,18,30,3.6
2018-04-28 19:00:00,8.71,10.23,9.25,8.02,10.81,9.52,5.92,5.08,4.9,3.54,5.61,6.52,4,28,6,19,0,3.51
2018-04-28 19:30:00,7.955,10.030000000000001,8.665,7.25,10.7,8.879999999999999,2.96,2.54,2.45,1.77,2.805,3.26,4,28,7,19,30,3.47
2018-04-28 20:00:00,7.2,9.83,8.08,6.48,10.59,8.24,0.0,0.0,0.0,0.0,0.0,0.0,4,28,1,20,0,3.26
2018-04-28 20:30:00,6.890000000000001,9.695,7.835,6.15,10.51,8.065,0.0,0.0,0.0,0.0,0.0,0.0,4,28,2,20,30,3.1
2018-04-28 21:00:00,6.58,9.56,7.59,5.82,10.43,7.89,0.0,0.0,0.0,0.0,0.0,0.0,4,28,3,21,0,2.93
2018-04-28 21:30:00,6.1899999999999995,9.43,7.22,5.525,10.235,7.57,0.0,0.0,0.0,0.0,0.0,0.0,4,28,4,21,30,2.61
2018-04-28 22:00:00,5.8,9.3,6.85,5.23,10.04,7.25,0.0,0.0,0.0,0.0,0.0,0.0,4,28,5,22,0,2.33
2018-04-28 22:30:00,5.515000000000001,9.205,6.625,4.9350000000000005,9.864999999999998,7.015000000000001,0.0,0.0,0.0,0.0,0.0,0.0,4,28,6,22,30,2.08
2018-04-28 23:00:00,5.23,9.11,6.4,4.64,9.69,6.78,0.0,0.0,0.0,0.0,0.0,0.0,4,28,7,23,0,2.04
2018-04-28 23:30:00,4.92,9.04,6.215,4.4399999999999995,9.545,6.605,0.0,0.0,0.0,0.0,0.0,0.0,4,28,1,23,30,1.93
2018-04-29 00:00:00,4.61,8.97,6.03,4.24,9.4,6.43,0.0,0.0,0.0,0.0,0.0,0.0,4,29,2,0,0,2.08
2018-04-29 00:30:00,4.720000000000001,8.91,6.035,4.245,9.275,6.24,0.0,0.0,0.0,0.0,0.0,0.0,4,29,3,0,30,2.08
2018-04-29 01:00:00,4.83,8.85,6.04,4.25,9.15,6.05,0.0,0.0,0.0,0.0,0.0,0.0,4,29,4,1,0,2.08
2018-04-29 01:30:00,4.85,8.774999999999999,6.165,4.4399999999999995,9.025,5.9350000000000005,0.0,0.0,0.0,0.0,0.0,0.0,4,29,5,1,30,2.01
2018-04-29 02:00:00,4.87,8.7,6.29,4.63,8.9,5.82,0.0,0.0,0.0,0.0,0.0,0.0,4,29,6,2,0,1.93
2018-04-29 02:30:00,4.82,8.629999999999999,6.225,4.645,8.77,5.865,0.0,0.0,0.0,0.0,0.0,0.0,4,29,7,2,30,1.88
2018-04-29 03:00:00,4.77,8.56,6.16,4.66,8.64,5.91,0.0,0.0,0.0,0.0,0.0,0.0,4,29,1,3,0,1.86
2018-04-29 03:30:00,4.855,8.515,6.12,4.695,8.585,5.87,0.0,0.0,0.0,0.015,0.0,0.0,4,29,2,3,30,1.74
2018-04-29 04:00:00,4.94,8.47,6.08,4.73,8.53,5.83,0.0,0.0,0.0,0.03,0.0,0.0,4,29,3,4,0,1.74
2018-04-29 04:30:00,4.885,8.385000000000002,5.975,4.79,8.469999999999999,5.82,8.575,16.725,10.26,9.995,11.815,8.95,4,29,4,4,30,1.74
2018-04-29 05:00:00,4.83,8.3,5.87,4.85,8.41,5.81,17.15,33.45,20.52,19.96,23.63,17.9,4,29,5,5,0,1.83
2018-04-29 05:30:00,4.91,8.190000000000001,5.835,5.005,8.335,5.8149999999999995,66.87,96.07,66.2,52.54,82.22,55.934999999999995,4,29,6,5,30,1.96
2018-04-29 06:00:00,4.99,8.08,5.8,5.16,8.26,5.82,116.59,158.69,111.88,85.12,140.81,93.97,4,29,7,6,0,2.19
2018-04-29 06:30:00,5.225,7.984999999999999,5.92,5.359999999999999,8.16,5.925000000000001,181.075,244.72,205.69,135.78,232.155,195.86,4,29,1,6,30,2.45
2018-04-29 07:00:00,5.46,7.89,6.04,5.56,8.06,6.03,245.56,330.75,299.5,186.44,323.5,297.75,4,29,2,7,0,2.62
2018-04-29 07:30:00,5.87,7.970000000000001,6.445,5.96,8.175,6.470000000000001,342.47,394.815,390.875,294.97,402.31,389.685,4,29,3,7,30,2.79
2018-04-29 08:00:00,6.28,8.05,6.85,6.36,8.29,6.91,439.38,458.88,482.25,403.5,481.12,481.62,4,29,4,8,0,2.98
2018-04-29 08:30:00,6.8149999999999995,8.205,7.345,6.9399999999999995,8.485,7.445,521.815,500.815,542.875,430.44,550.185,554.06,4,29,5,8,30,3.23
2018-04-29 09:00:00,7.35,8.36,7.84,7.52,8.68,7.98,604.25,542.75,603.5,457.38,619.25,626.5,4,29,6,9,0,3.36
2018-04-29 09:30:00,7.8,8.48,8.215,7.795,8.835,8.39,618.125,558.625,605.0,470.0,673.375,676.5,4,29,7,9,30,3.15
2018-04-29 10:00:00,8.25,8.6,8.59,8.07,8.99,8.8,632.0,574.5,606.5,482.62,727.5,726.5,4,29,1,10,0,3.09
2018-04-29 10:30:00,8.49,8.7,8.8,8.375,9.17,9.15,652.0,609.625,634.375,507.685,757.0,747.75,4,29,2,10,30,3.03
2018-04-29 11:00:00,8.73,8.8,9.01,8.68,9.35,9.5,672.0,644.75,662.25,532.75,786.5,769.0,4,29,3,11,0,3.08
2018-04-29 11:30:00,9.01,8.945,9.26,9.02,9.5,9.76,676.375,667.5,668.0,521.375,796.125,776.25,4,29,4,11,30,2.94
2018-04-29 12:00:00,9.29,9.09,9.51,9.36,9.65,10.02,680.75,690.25,673.75,510.0,805.75,783.5,4,29,5,12,0,2.9
2018-04-29 12:30:00,9.504999999999999,9.25,9.715,9.565,9.805,10.184999999999999,668.125,698.0,677.0,483.31,791.625,769.75,4,29,6,12,30,2.92
2018-04-29 13:00:00,9.72,9.41,9.92,9.77,9.96,10.35,655.5,705.75,680.25,456.62,777.5,756.0,4,29,7,13,0,2.97
2018-04-29 13:30:00,9.84,9.6,10.07,9.855,10.135000000000002,10.445,631.25,668.5,651.875,421.685,737.875,719.25,4,29,1,13,30,3.17
2018-04-29 14:00:00,9.96,9.79,10.22,9.94,10.31,10.54,607.0,631.25,623.5,386.75,698.25,682.5,4,29,2,14,0,3.31
2018-04-29 14:30:00,10.02,9.934999999999999,10.280000000000001,9.89,10.47,10.559999999999999,530.5,566.75,560.06,320.22,635.0,623.0,4,29,3,14,30,3.43
2018-04-29 15:00:00,10.08,10.08,10.34,9.84,10.63,10.58,454.0,502.25,496.62,253.69,571.75,563.5,4,29,4,15,0,3.66
2018-04-29 15:30:00,9.975,10.14,10.24,9.605,10.705,10.485,377.5,396.875,397.06,215.94,470.5,479.375,4,29,5,15,30,4.12
2018-04-29 16:00:00,9.87,10.2,10.14,9.37,10.78,10.39,301.0,291.5,297.5,178.19,369.25,395.25,4,29,6,16,0,4.26
2018-04-29 16:30:00,9.635,10.155,9.895,9.114999999999998,10.739999999999998,10.205,222.845,202.95499999999998,217.44,131.95499999999998,275.5,311.845,4,29,7,16,30,4.14
2018-04-29 17:00:00,9.4,10.11,9.65,8.86,10.7,10.02,144.69,114.41,137.38,85.72,181.75,228.44,4,29,1,17,0,4.13
2018-04-29 17:30:00,9.055,10.004999999999999,9.33,8.485,10.58,9.73,106.69,82.015,98.675,57.42,135.845,162.175,4,29,2,17,30,3.91
2018-04-29 18:00:00,8.71,9.9,9.01,8.11,10.46,9.44,68.69,49.62,59.97,29.12,89.94,95.91,4,29,3,18,0,3.8
2018-04-29 18:30:00,8.26,9.780000000000001,8.649999999999999,7.705,10.285,9.03,37.239999999999995,26.58,32.45,15.52,48.695,51.875,4,29,4,18,30,3.6
2018-04-29 19:00:00,7.81,9.66,8.29,7.3,10.11,8.62,5.79,3.54,4.93,1.92,7.45,7.84,4,29,5,19,0,3.43
2018-04-29 19:30:00,7.34,9.504999999999999,7.904999999999999,6.984999999999999,9.925,8.11,2.895,1.77,2.465,0.96,3.725,3.92,4,29,6,19,30,3.41
2018-04-29 20:00:00,6.87,9.35,7.52,6.67,9.74,7.6,0.0,0.0,0.0,0.0,0.0,0.0,4,29,7,20,0,3.34
2018-04-29 20:30:00,6.645,9.205,7.32,6.395,9.565000000000001,7.4,0.0,0.0,0.0,0.0,0.0,0.0,4,29,1,20,30,3.08
2018-04-29 21:00:00,6.42,9.06,7.12,6.12,9.39,7.2,0.0,0.0,0.0,0.0,0.0,0.0,4,29,2,21,0,2.83
2018-04-29 21:30:00,6.215,8.955,6.95,5.85,9.23,7.015000000000001,0.0,0.0,0.0,0.0,0.0,0.0,4,29,3,21,30,2.48
2018-04-29 22:00:00,6.01,8.85,6.78,5.58,9.07,6.83,0.0,0.0,0.0,0.0,0.0,0.0,4,29,4,22,0,2.16
2018-04-29 22:30:00,5.85,8.765,6.630000000000001,5.29,8.95,6.675,0.0,0.0,0.0,0.0,0.0,0.0,4,29,5,22,30,1.92
2018-04-29 23:00:00,5.69,8.68,6.48,5.0,8.83,6.52,0.0,0.0,0.0,0.0,0.0,0.0,4,29,6,23,0,1.89
2018-04-29 23:30:00,5.465,8.59,6.345000000000001,4.8100000000000005,8.74,6.42,0.0,0.0,0.0,0.0,0.0,0.0,4,29,7,23,30,1.78
2018-04-30 00:00:00,5.24,8.5,6.21,4.62,8.65,6.32,0.0,0.0,0.0,0.0,0.0,0.0,4,30,1,0,0,2.04
2018-04-30 00:30:00,5.07,8.39,6.07,4.495,8.59,6.195,0.0,0.0,0.0,0.0,0.0,0.0,4,30,2,0,30,2.01
2018-04-30 01:00:00,4.9,8.28,5.93,4.37,8.53,6.07,0.0,0.0,0.0,0.0,0.0,0.0,4,30,3,1,0,1.98
2018-04-30 01:30:00,4.785,8.14,5.755,4.265000000000001,8.42,5.925000000000001,0.0,0.0,0.0,0.0,0.0,0.0,4,30,4,1,30,1.88
2018-04-30 02:00:00,4.67,8.0,5.58,4.16,8.31,5.78,0.0,0.0,0.0,0.0,0.0,0.0,4,30,5,2,0,1.88
2018-04-30 02:30:00,4.515000000000001,7.865,5.42,4.0600000000000005,8.18,5.59,0.0,0.0,0.0,0.0,0.0,0.0,4,30,6,2,30,1.87
2018-04-30 03:00:00,4.36,7.73,5.26,3.96,8.05,5.4,0.0,0.0,0.0,0.0,0.0,0.0,4,30,7,3,0,1.82
2018-04-30 03:30:00,4.32,7.625,5.15,3.79,7.955,5.27,0.0,0.0,0.0,0.035,0.0,0.0,4,30,1,3,30,1.74
2018-04-30 04:00:00,4.28,7.52,5.04,3.62,7.86,5.14,0.0,0.0,0.0,0.07,0.0,0.0,4,30,2,4,0,1.83
2018-04-30 04:30:00,4.165,7.455,4.95,3.475,7.79,5.025,11.87,9.815,10.08,9.13,13.115,13.055,4,30,3,4,30,2.01
2018-04-30 05:00:00,4.05,7.39,4.86,3.33,7.72,4.91,23.74,19.63,20.16,18.19,26.23,26.11,4,30,4,5,0,2.36
2018-04-30 05:30:00,4.140000000000001,7.375,4.885,3.375,7.72,5.015000000000001,61.760000000000005,54.785,53.94,42.595,72.645,71.32,4,30,5,5,30,2.7
2018-04-30 06:00:00,4.23,7.36,4.91,3.42,7.72,5.12,99.78,89.94,87.72,67.0,119.06,116.53,4,30,6,6,0,3.13
2018-04-30 06:30:00,4.515000000000001,7.390000000000001,5.135,3.605,7.79,5.470000000000001,163.45,148.875,144.86,102.905,197.155,192.64,4,30,7,6,30,3.3
2018-04-30 07:00:00,4.8,7.42,5.36,3.79,7.86,5.82,227.12,207.81,202.0,138.81,275.25,268.75,4,30,1,7,0,3.21
2018-04-30 07:30:00,5.205,7.495,5.705,4.205,8.0,6.225,314.12,281.71500000000003,279.81,179.53,380.685,375.5,4,30,2,7,30,3.18
2018-04-30 08:00:00,5.61,7.57,6.05,4.62,8.14,6.63,401.12,355.62,357.62,220.25,486.12,482.25,4,30,3,8,0,3.11
2018-04-30 08:30:00,6.095000000000001,7.73,6.495,5.140000000000001,8.315000000000001,7.08,477.31,386.62,414.435,260.435,559.31,566.75,4,30,4,8,30,3.01
2018-04-30 09:00:00,6.58,7.89,6.94,5.66,8.49,7.53,553.5,417.62,471.25,300.62,632.5,651.25,4,30,5,9,0,2.95
2018-04-30 09:30:00,7.085,8.11,7.390000000000001,6.140000000000001,8.7,7.970000000000001,589.25,425.87,494.875,337.56,653.25,689.875,4,30,6,9,30,2.8
2018-04-30 10:00:00,7.59,8.33,7.84,6.62,8.91,8.41,625.0,434.12,518.5,374.5,674.0,728.5,4,30,7,10,0,2.68
2018-04-30 10:30:00,8.025,8.605,8.219999999999999,7.125,9.115,8.725,632.875,451.685,523.875,406.25,662.0,720.875,4,30,1,10,30,2.66
2018-04-30 11:00:00,8.46,8.88,8.6,7.63,9.32,9.04,640.75,469.25,529.25,438.0,650.0,713.25,4,30,2,11,0,2.53
2018-04-30 11:30:00,8.81,9.14,8.895,8.165,9.469999999999999,9.239999999999998,632.25,479.5,528.125,451.56,642.25,692.375,4,30,3,11,30,2.53
2018-04-30 12:00:00,9.16,9.4,9.19,8.7,9.62,9.44,623.75,489.75,527.0,465.12,634.5,671.5,4,30,4,12,0,2.33
2018-04-30 12:30:00,9.440000000000001,9.61,9.43,9.155,9.76,9.57,609.375,481.875,516.81,455.685,618.25,651.375,4,30,5,12,30,2.27
2018-04-30 13:00:00,9.72,9.82,9.67,9.61,9.9,9.7,595.0,474.0,506.62,446.25,602.0,631.25,4,30,6,13,0,2.35
2018-04-30 13:30:00,9.91,9.995000000000001,9.85,9.899999999999999,10.02,9.754999999999999,576.75,447.0,481.935,418.315,566.5,599.625,4,30,7,13,30,2.25
2018-04-30 14:00:00,10.1,10.17,10.03,10.19,10.14,9.81,558.5,420.0,457.25,390.38,531.0,568.0,4,30,1,14,0,2.29
2018-04-30 14:30:00,10.18,10.285,10.094999999999999,10.344999999999999,10.18,9.73,532.75,382.125,422.185,348.75,482.69,525.75,4,30,2,14,30,2.46
2018-04-30 15:00:00,10.26,10.4,10.16,10.5,10.22,9.65,507.0,344.25,387.12,307.12,434.38,483.5,4,30,3,15,0,2.63
2018-04-30 15:30:00,10.195,10.43,10.09,10.525,10.145,9.455,463.56,302.875,351.25,255.685,379.94,432.75,4,30,4,15,30,2.89
2018-04-30 16:00:00,10.13,10.46,10.02,10.55,10.07,9.26,420.12,261.5,315.38,204.25,325.5,382.0,4,30,5,16,0,3.23
2018-04-30 16:30:00,9.875,10.385000000000002,9.844999999999999,10.395,9.975000000000001,9.015,344.56,216.97,269.13,152.315,271.97,324.75,4,30,6,16,30,3.4
2018-04-30 17:00:00,9.62,10.31,9.67,10.24,9.88,8.77,269.0,172.44,222.88,100.38,218.44,267.5,4,30,7,17,0,3.55
2018-04-30 17:30:00,9.129999999999999,10.125,9.275,9.780000000000001,9.780000000000001,8.5,194.345,129.065,166.785,72.775,166.97,196.625,4,30,1,17,30,3.59
2018-04-30 18:00:00,8.64,9.94,8.88,9.32,9.68,8.23,119.69,85.69,110.69,45.17,115.5,125.75,4,30,2,18,0,3.48
2018-04-30 18:30:00,7.885,9.665,8.21,8.719999999999999,9.559999999999999,7.800000000000001,64.97999999999999,46.97,60.04,24.845,63.01,68.63499999999999,4,30,3,18,30,3.39
2018-04-30 19:00:00,7.13,9.39,7.54,8.12,9.44,7.37,10.27,8.25,9.39,4.52,10.52,11.52,4,30,4,19,0,3.35
2018-04-30 19:30:00,6.27,9.125,6.8149999999999995,7.47,9.305,6.655,5.135,4.125,4.695,2.26,5.26,5.76,4,30,5,19,30,3.47
2018-04-30 20:00:00,5.41,8.86,6.09,6.82,9.17,5.94,0.0,0.0,0.0,0.0,0.0,0.0,4,30,6,20,0,3.49
2018-04-30 20:30:00,5.045,8.754999999999999,5.779999999999999,6.495,9.195,5.720000000000001,0.0,0.0,0.0,0.0,0.0,0.0,4,30,7,20,30,3.17
2018-04-30 21:00:00,4.68,8.65,5.47,6.17,9.22,5.5,0.0,0.0,0.0,0.0,0.0,0.0,4,30,1,21,0,2.84
2018-04-30 21:30:00,4.335,8.59,5.205,5.615,9.21,5.365,0.0,0.0,0.0,0.0,0.0,0.0,4,30,2,21,30,2.49
2018-04-30 22:00:00,3.99,8.53,4.94,5.06,9.2,5.23,0.0,0.0,0.0,0.0,0.0,0.0,4,30,3,22,0,2.19
2018-04-30 22:30:00,3.765,8.545,4.77,4.3549999999999995,9.175,5.17,0.0,0.0,0.0,0.0,0.0,0.0,4,30,4,22,30,1.94
2018-04-30 23:00:00,3.54,8.56,4.6,3.65,9.15,5.11,0.0,0.0,0.0,0.0,0.0,0.0,4,30,5,23,0,1.83
2018-04-30 23:30:00,3.415,8.605,4.52,3.185,9.120000000000001,5.105,0.0,0.0,0.0,0.0,0.0,0.0,4,30,6,23,30,1.83
2018-05-01 00:00:00,3.29,8.65,4.44,2.72,9.09,5.1,0.0,0.0,0.0,0.0,0.0,0.0,5,1,7,0,0,2.02
2018-05-01 00:30:00,3.27,8.68,4.455,2.375,9.059999999999999,5.17,0.0,0.0,0.0,0.0,0.0,0.0,5,1,1,0,30,1.93
2018-05-01 01:00:00,3.25,8.71,4.47,2.03,9.03,5.24,0.0,0.0,0.0,0.0,0.0,0.0,5,1,2,1,0,1.88
2018-05-01 01:30:00,3.295,8.715,4.525,1.755,8.989999999999998,5.38,0.0,0.0,0.0,0.0,0.0,0.0,5,1,3,1,30,1.82
2018-05-01 02:00:00,3.34,8.72,4.58,1.48,8.95,5.52,0.0,0.0,0.0,0.0,0.0,0.0,5,1,4,2,0,1.74
2018-05-01 02:30:00,3.42,8.735,4.63,1.29,8.94,5.529999999999999,0.0,0.0,0.0,0.0,0.0,0.0,5,1,5,2,30,1.74
2018-05-01 03:00:00,3.5,8.75,4.68,1.1,8.93,5.54,0.0,0.0,0.0,0.0,0.0,0.0,5,1,6,3,0,1.72
2018-05-01 03:30:00,3.635,8.775,4.59,0.9750000000000001,8.955,5.215,0.01,0.0,0.005,0.225,0.0,0.0,5,1,7,3,30,1.7
2018-05-01 04:00:00,3.77,8.8,4.5,0.85,8.98,4.89,0.02,0.0,0.01,0.45,0.0,0.0,5,1,1,4,0,1.81
2018-05-01 04:30:00,3.84,8.825,4.425,0.905,9.004999999999999,4.824999999999999,20.939999999999998,22.24,22.87,25.505,19.74,20.49,5,1,2,4,30,1.95
2018-05-01 05:00:00,3.91,8.85,4.35,0.96,9.03,4.76,41.86,44.48,45.73,50.56,39.48,40.98,5,1,3,5,0,2.36
2018-05-01 05:30:00,4.57,9.015,5.025,2.655,9.175,5.4,105.89999999999999,115.71000000000001,116.02000000000001,75.92,103.21000000000001,102.55000000000001,5,1,4,5,30,2.75
2018-05-01 06:00:00,5.23,9.18,5.7,4.35,9.32,6.04,169.94,186.94,186.31,101.28,166.94,164.12,5,1,5,6,0,3.18
2018-05-01 06:30:00,6.125,9.42,6.74,5.0649999999999995,9.530000000000001,7.085000000000001,244.66,264.595,257.96500000000003,152.07999999999998,216.41,207.935,5,1,6,6,30,3.37
2018-05-01 07:00:00,7.02,9.66,7.78,5.78,9.74,8.13,319.38,342.25,329.62,202.88,265.88,251.75,5,1,7,7,0,3.26
2018-05-01 07:30:00,7.81,9.76,8.405,6.62,9.835,8.525,365.69,389.935,375.06,346.565,315.25,301.5,5,1,1,7,30,3.19
2018-05-01 08:00:00,8.6,9.86,9.03,7.46,9.93,8.92,412.0,437.62,420.5,490.25,364.62,351.25,5,1,2,8,0,3.21
2018-05-01 08:30:00,9.015,9.93,9.35,8.59,10.024999999999999,9.21,452.0,480.31,463.5,546.75,422.75,402.625,5,1,3,8,30,3.02
2018-05-01 09:00:00,9.43,10.0,9.67,9.72,10.12,9.5,492.0,523.0,506.5,603.25,480.88,454.0,5,1,4,9,0,2.71
2018-05-01 09:30:00,9.805,10.094999999999999,9.969999999999999,10.325,10.245,9.79,516.5,572.125,551.25,638.625,515.315,481.25,5,1,5,9,30,2.73
2018-05-01 10:00:00,10.18,10.19,10.27,10.93,10.37,10.08,541.0,621.25,596.0,674.0,549.75,508.5,5,1,6,10,0,2.66
2018-05-01 10:30:00,10.46,10.29,10.504999999999999,11.32,10.454999999999998,10.27,505.875,636.875,573.375,674.375,562.625,509.375,5,1,7,10,30,2.64
2018-05-01 11:00:00,10.74,10.39,10.74,11.71,10.54,10.46,470.75,652.5,550.75,674.75,575.5,510.25,5,1,1,11,0,2.66
2018-05-01 11:30:00,10.725000000000001,10.465,10.73,11.925,10.59,10.505,452.75,631.125,515.875,643.75,554.75,481.5,5,1,2,11,30,2.58
2018-05-01 12:00:00,10.71,10.54,10.72,12.14,10.64,10.55,434.75,609.75,481.0,612.75,534.0,452.75,5,1,3,12,0,2.51
2018-05-01 12:30:00,10.655000000000001,10.57,10.64,12.135000000000002,10.64,10.465,408.935,564.625,449.0,525.875,472.19,406.375,5,1,4,12,30,2.39
2018-05-01 13:00:00,10.6,10.6,10.56,12.13,10.64,10.38,383.12,519.5,417.0,439.0,410.38,360.0,5,1,5,13,0,2.41
2018-05-01 13:30:00,10.495000000000001,10.594999999999999,10.465,11.875,10.585,10.205,337.935,453.19,378.44,377.94,336.88,308.69,5,1,6,13,30,2.6
2018-05-01 14:00:00,10.39,10.59,10.37,11.62,10.53,10.03,292.75,386.88,339.88,316.88,263.38,257.38,5,1,7,14,0,2.5
2018-05-01 14:30:00,10.185,10.55,10.219999999999999,11.35,10.42,9.835,257.845,317.28499999999997,289.72,264.0,220.66,230.785,5,1,1,14,30,2.79
2018-05-01 15:00:00,9.98,10.51,10.07,11.08,10.31,9.64,222.94,247.69,239.56,211.12,177.94,204.19,5,1,2,15,0,3.24
2018-05-01 15:30:00,9.765,10.395,9.870000000000001,10.780000000000001,10.215,9.49,190.595,187.175,192.405,199.905,156.375,193.625,5,1,3,15,30,3.8
2018-05-01 16:00:00,9.55,10.28,9.67,10.48,10.12,9.34,158.25,126.66,145.25,188.69,134.81,183.06,5,1,4,16,0,4.01
2018-05-01 16:30:00,9.32,10.149999999999999,9.445,10.305,10.07,9.26,143.11,99.83,120.655,150.5,136.25,164.75,5,1,5,16,30,3.99
2018-05-01 17:00:00,9.09,10.02,9.22,10.13,10.02,9.18,127.97,73.0,96.06,112.31,137.69,146.44,5,1,6,17,0,4.1
2018-05-01 17:30:00,8.9,9.969999999999999,9.05,9.785,10.01,9.065,98.0,54.364999999999995,75.25,76.945,101.36,104.89,5,1,7,17,30,4.02
2018-05-01 18:00:00,8.71,9.92,8.88,9.44,10.0,8.95,68.03,35.73,54.44,41.58,65.03,63.34,5,1,1,18,0,3.98
2018-05-01 18:30:00,8.425,9.915,8.73,9.03,9.965,8.76,37.135000000000005,20.305,29.95,22.564999999999998,35.0,33.71,5,1,2,18,30,3.79
2018-05-01 19:00:00,8.14,9.91,8.58,8.62,9.93,8.57,6.24,4.88,5.46,3.55,4.97,4.08,5,1,3,19,0,3.76
2018-05-01 19:30:00,7.93,9.93,8.48,8.32,9.934999999999999,8.51,3.12,2.44,2.73,1.775,2.485,2.04,5,1,4,19,30,3.69
2018-05-01 20:00:00,7.72,9.95,8.38,8.02,9.94,8.45,0.0,0.0,0.0,0.0,0.0,0.0,5,1,5,20,0,3.54
2018-05-01 20:30:00,7.74,9.969999999999999,8.43,7.85,9.969999999999999,8.53,0.0,0.0,0.0,0.0,0.0,0.0,5,1,6,20,30,3.3
2018-05-01 21:00:00,7.76,9.99,8.48,7.68,10.0,8.61,0.0,0.0,0.0,0.0,0.0,0.0,5,1,7,21,0,3.04
2018-05-01 21:30:00,7.785,9.955,8.5,7.609999999999999,10.01,8.635,0.0,0.0,0.0,0.0,0.0,0.0,5,1,1,21,30,2.57
2018-05-01 22:00:00,7.81,9.92,8.52,7.54,10.02,8.66,0.0,0.0,0.0,0.0,0.0,0.0,5,1,2,22,0,2.27
2018-05-01 22:30:00,7.89,9.9,8.559999999999999,7.575,10.024999999999999,8.68,0.0,0.0,0.0,0.0,0.0,0.0,5,1,3,22,30,2.0
2018-05-01 23:00:00,7.97,9.88,8.6,7.61,10.03,8.7,0.0,0.0,0.0,0.0,0.0,0.0,5,1,4,23,0,1.89
2018-05-01 23:30:00,8.03,9.865,8.629999999999999,7.640000000000001,10.05,8.754999999999999,0.0,0.0,0.0,0.0,0.0,0.0,5,1,5,23,30,1.84
